	t	protein
135022	1109330	788467867.948013
135023	1109340	788469298.063166
135024	1109350	788470728.1545
135025	1109360	788472158.222005
135026	1109370	788473588.26569
135027	1109380	788475018.285552
135028	1109390	788476448.281597
135029	1109400	788477878.25382
135030	1109410	788479308.202226
135031	1109420	788480738.126813
135032	1109430	788482168.027581
135033	1109440	788483597.904523
135034	1109450	788485027.757656
135035	1109460	788486457.586966
135036	1109470	788487887.392463
135037	1109480	788489317.17414
135038	1109490	788490746.932004
135039	1109500	788492176.66605
135040	1109510	788493606.376276
135041	1109520	788495036.062692
135042	1109530	788496465.725291
135043	1109540	788497895.364082
135044	1109550	788499324.979058
135045	1109560	788500754.57022
135046	1109570	788502184.137564
135047	1109580	788503613.681098
135048	1109590	788505043.200816
135049	1109600	788506472.69673
135050	1109610	788507902.168836
135051	1109620	788509331.617124
135052	1109630	788510761.041605
135053	1109640	788512190.442276
135054	1109650	788513619.819133
135055	1109660	788515049.172186
135056	1109670	788516478.501429
135057	1109680	788517907.806866
135058	1109690	788519337.08849
135059	1109700	788520766.346314
135060	1109710	788522195.580329
135061	1109720	788523624.79054
135062	1109730	788525053.976947
135063	1109740	788526483.139553
135064	1109750	788527912.278355
135065	1109760	788529341.393348
135066	1109770	788530770.48454
135067	1109780	788532199.55193
135068	1109790	788533628.595513
135069	1109800	788535057.615293
135070	1109810	788536486.611277
135071	1109820	788537915.583458
135072	1109830	788539344.531833
135073	1109840	788540773.456413
135074	1109850	788542202.357189
135075	1109860	788543631.234166
135076	1109870	788545060.087346
135077	1109880	788546488.916722
135078	1109890	788547917.722307
135079	1109900	788549346.504094
135080	1109910	788550775.262086
135081	1109920	788552203.996276
135082	1109930	788553632.706672
135083	1109940	788555061.39327
135084	1109950	788556490.056072
135085	1109960	788557918.695076
135086	1109970	788559347.310285
135087	1109980	788560775.901703
135088	1109990	788562204.469326
135089	1110000	788563633.013161
135090	1110010	788565061.533199
135091	1110020	788566490.029447
135092	1110030	788567918.501901
135093	1110040	788569346.950565
135094	1110050	788570775.375436
135095	1110060	788572203.77652
135096	1110070	788573632.153818
135097	1110080	788575060.507316
135098	1110090	788576488.837029
135099	1110100	788577917.142959
135100	1110110	788579345.425094
135101	1110120	788580773.683442
135102	1110130	788582201.918002
135103	1110140	788583630.128776
135104	1110150	788585058.315762
135105	1110160	788586486.478967
135106	1110170	788587914.618385
135107	1110180	788589342.734014
135108	1110190	788590770.825861
135109	1110200	788592198.893927
135110	1110210	788593626.938204
135111	1110220	788595054.958701
135112	1110230	788596482.955413
135113	1110240	788597910.928345
135114	1110250	788599338.877495
135115	1110260	788600766.802865
135116	1110270	788602194.704457
135117	1110280	788603622.582267
135118	1110290	788605050.436297
135119	1110300	788606478.266544
135120	1110310	788607906.073012
135121	1110320	788609333.855702
135122	1110330	788610761.614617
135123	1110340	788612189.349746
135124	1110350	788613617.061105
135125	1110360	788615044.748682
135126	1110370	788616472.412489
135127	1110380	788617900.052518
135128	1110390	788619327.668775
135129	1110400	788620755.261251
135130	1110410	788622182.829951
135131	1110420	788623610.374886
135132	1110430	788625037.896039
135133	1110440	788626465.393422
135134	1110450	788627892.867029
135135	1110460	788629320.316864
135136	1110470	788630747.742935
135137	1110480	788632175.145236
135138	1110490	788633602.523758
135139	1110500	788635029.878514
135140	1110510	788636457.209501
135141	1110520	788637884.516717
135142	1110530	788639311.800158
135143	1110540	788640739.059838
135144	1110550	788642166.295746
135145	1110560	788643593.507888
135146	1110570	788645020.696259
135147	1110580	788646447.860867
135148	1110590	788647875.001706
135149	1110600	788649302.118783
135150	1110610	788650729.21209
135151	1110620	788652156.281632
135152	1110630	788653583.327409
135153	1110640	788655010.349427
135154	1110650	788656437.347674
135155	1110660	788657864.322159
135156	1110670	788659291.272888
135157	1110680	788660718.199853
135158	1110690	788662145.103054
135159	1110700	788663571.982496
135160	1110710	788664998.838171
135161	1110720	788666425.670096
135162	1110730	788667852.478259
135163	1110740	788669279.262654
135164	1110750	788670706.023295
135165	1110760	788672132.760172
135166	1110770	788673559.473297
135167	1110780	788674986.162663
135168	1110790	788676412.82827
135169	1110800	788677839.47012
135170	1110810	788679266.088208
135171	1110820	788680692.682545
135172	1110830	788682119.253131
135173	1110840	788683545.799964
135174	1110850	788684972.323032
135175	1110860	788686398.822347
135176	1110870	788687825.297915
135177	1110880	788689251.749729
135178	1110890	788690678.177791
135179	1110900	788692104.5821
135180	1110910	788693530.962654
135181	1110920	788694957.319456
135182	1110930	788696383.652509
135183	1110940	788697809.961813
135184	1110950	788699236.247365
135185	1110960	788700662.509171
135186	1110970	788702088.74723
135187	1110980	788703514.961531
135188	1110990	788704941.152087
135189	1111000	788706367.318893
135190	1111010	788707793.461961
135191	1111020	788709219.58128
135192	1111030	788710645.676853
135193	1111040	788712071.748673
135194	1111050	788713497.796748
135195	1111060	788714923.821077
135196	1111070	788716349.821666
135197	1111080	788717775.798505
135198	1111090	788719201.751601
135199	1111100	788720627.680958
135200	1111110	788722053.586573
135201	1111120	788723479.468446
135202	1111130	788724905.326578
135203	1111140	788726331.160968
135204	1111150	788727756.971617
135205	1111160	788729182.758523
135206	1111170	788730608.521688
135207	1111180	788732034.261117
135208	1111190	788733459.976808
135209	1111200	788734885.668754
135210	1111210	788736311.336966
135211	1111220	788737736.981439
135212	1111230	788739162.602172
135213	1111240	788740588.199176
135214	1111250	788742013.772436
135215	1111260	788743439.32196
135216	1111270	788744864.847748
135217	1111280	788746290.349803
135218	1111290	788747715.828122
135219	1111300	788749141.282704
135220	1111310	788750566.71356
135221	1111320	788751992.12068
135222	1111330	788753417.504067
135223	1111340	788754842.863715
135224	1111350	788756268.199638
135225	1111360	788757693.511826
135226	1111370	788759118.800291
135227	1111380	788760544.065021
135228	1111390	788761969.30602
135229	1111400	788763394.52329
135230	1111410	788764819.716828
135231	1111420	788766244.886638
135232	1111430	788767670.032722
135233	1111440	788769095.155078
135234	1111450	788770520.253709
135235	1111460	788771945.328611
135236	1111470	788773370.379782
135237	1111480	788774795.40723
135238	1111490	788776220.410949
135239	1111500	788777645.390943
135240	1111510	788779070.347216
135241	1111520	788780495.279766
135242	1111530	788781920.188594
135243	1111540	788783345.0737
135244	1111550	788784769.935078
135245	1111560	788786194.772732
135246	1111570	788787619.586668
135247	1111580	788789044.376877
135248	1111590	788790469.143371
135249	1111600	788791893.886143
135250	1111610	788793318.605191
135251	1111620	788794743.300527
135252	1111630	788796167.972144
135253	1111640	788797592.620036
135254	1111650	788799017.244216
135255	1111660	788800441.844678
135256	1111670	788801866.421414
135257	1111680	788803290.97444
135258	1111690	788804715.503744
135259	1111700	788806140.009333
135260	1111710	788807564.491212
135261	1111720	788808988.949375
135262	1111730	788810413.383824
135263	1111740	788811837.794558
135264	1111750	788813262.181577
135265	1111760	788814686.544878
135266	1111770	788816110.884464
135267	1111780	788817535.20034
135268	1111790	788818959.492505
135269	1111800	788820383.760961
135270	1111810	788821808.005699
135271	1111820	788823232.226729
135272	1111830	788824656.424049
135273	1111840	788826080.597666
135274	1111850	788827504.747571
135275	1111860	788828928.873765
135276	1111870	788830352.976249
135277	1111880	788831777.055028
135278	1111890	788833201.110098
135279	1111900	788834625.141463
135280	1111910	788836049.149121
135281	1111920	788837473.133071
135282	1111930	788838897.093318
135283	1111940	788840321.02986
135284	1111950	788841744.942695
135285	1111960	788843168.831828
135286	1111970	788844592.697255
135287	1111980	788846016.53898
135288	1111990	788847440.357001
135289	1112000	788848864.151316
135290	1112010	788850287.921932
135291	1112020	788851711.668849
135292	1112030	788853135.392064
135293	1112040	788854559.091576
135294	1112050	788855982.767387
135295	1112060	788857406.419503
135296	1112070	788858830.04792
135297	1112080	788860253.652634
135298	1112090	788861677.233651
135299	1112100	788863100.790972
135300	1112110	788864524.324589
135301	1112120	788865947.834514
135302	1112130	788867371.32074
135303	1112140	788868794.783267
135304	1112150	788870218.222105
135305	1112160	788871641.637239
135306	1112170	788873065.028681
135307	1112180	788874488.39643
135308	1112190	788875911.740488
135309	1112200	788877335.060849
135310	1112210	788878758.35752
135311	1112220	788880181.6305
135312	1112230	788881604.879782
135313	1112240	788883028.105376
135314	1112250	788884451.307279
135315	1112260	788885874.485491
135316	1112270	788887297.640014
135317	1112280	788888720.77084
135318	1112290	788890143.877985
135319	1112300	788891566.961433
135320	1112310	788892990.021201
135321	1112320	788894413.057278
135322	1112330	788895836.069667
135323	1112340	788897259.058371
135324	1112350	788898682.023384
135325	1112360	788900104.964717
135326	1112370	788901527.882357
135327	1112380	788902950.776316
135328	1112390	788904373.64659
135329	1112400	788905796.493174
135330	1112410	788907219.316078
135331	1112420	788908642.115297
135332	1112430	788910064.890828
135333	1112440	788911487.642679
135334	1112450	788912910.370845
135335	1112460	788914333.075335
135336	1112470	788915755.756147
135337	1112480	788917178.413273
135338	1112490	788918601.046717
135339	1112500	788920023.656484
135340	1112510	788921446.242575
135341	1112520	788922868.80499
135342	1112530	788924291.343719
135343	1112540	788925713.858775
135344	1112550	788927136.35015
135345	1112560	788928558.817845
135346	1112570	788929981.261867
135347	1112580	788931403.682213
135348	1112590	788932826.078878
135349	1112600	788934248.451866
135350	1112610	788935670.801186
135351	1112620	788937093.126832
135352	1112630	788938515.4288
135353	1112640	788939937.707098
135354	1112650	788941359.961724
135355	1112660	788942782.192669
135356	1112670	788944204.399948
135357	1112680	788945626.583552
135358	1112690	788947048.743492
135359	1112700	788948470.879756
135360	1112710	788949892.992349
135361	1112720	788951315.08127
135362	1112730	788952737.14653
135363	1112740	788954159.188117
135364	1112750	788955581.20603
135365	1112760	788957003.20028
135366	1112770	788958425.170863
135367	1112780	788959847.117778
135368	1112790	788961269.041025
135369	1112800	788962690.940604
135370	1112810	788964112.816517
135371	1112820	788965534.668761
135372	1112830	788966956.497344
135373	1112840	788968378.302258
135374	1112850	788969800.083513
135375	1112860	788971221.841103
135376	1112870	788972643.575031
135377	1112880	788974065.285298
135378	1112890	788975486.9719
135379	1112900	788976908.634839
135380	1112910	788978330.274118
135381	1112920	788979751.88974
135382	1112930	788981173.481692
135383	1112940	788982595.049995
135384	1112950	788984016.594634
135385	1112960	788985438.115617
135386	1112970	788986859.612935
135387	1112980	788988281.086604
135388	1112990	788989702.53661
135389	1113000	788991123.962955
135390	1113010	788992545.365647
135391	1113020	788993966.744684
135392	1113030	788995388.10006
135393	1113040	788996809.431781
135394	1113050	788998230.739851
135395	1113060	788999652.024257
135396	1113070	789001073.285019
135397	1113080	789002494.522121
135398	1113090	789003915.735574
135399	1113100	789005336.92537
135400	1113110	789006758.091517
135401	1113120	789008179.234008
135402	1113130	789009600.35285
135403	1113140	789011021.448037
135404	1113150	789012442.519571
135405	1113160	789013863.567461
135406	1113170	789015284.5917
135407	1113180	789016705.592292
135408	1113190	789018126.56923
135409	1113200	789019547.52252
135410	1113210	789020968.452167
135411	1113220	789022389.358172
135412	1113230	789023810.240523
135413	1113240	789025231.099229
135414	1113250	789026651.934288
135415	1113260	789028072.745702
135416	1113270	789029493.533472
135417	1113280	789030914.297595
135418	1113290	789032335.038072
135419	1113300	789033755.754904
135420	1113310	789035176.448098
135421	1113320	789036597.117647
135422	1113330	789038017.763554
135423	1113340	789039438.385816
135424	1113350	789040858.984445
135425	1113360	789042279.559424
135426	1113370	789043700.110769
135427	1113380	789045120.638467
135428	1113390	789046541.142533
135429	1113400	789047961.622959
135430	1113410	789049382.07974
135431	1113420	789050802.512889
135432	1113430	789052222.922394
135433	1113440	789053643.308265
135434	1113450	789055063.670497
